index,name,time,rating,item,sentiment,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence
9720,경쟁사,2023-04-02,4,뿌리영양제,부정,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전이', 'Noun'), ('지만', 'Josa'), ('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective'), ('포장', 'Noun'), ('도', 'Josa'), ('좋다', 'Adjective')]","['사용전', '만배송', '포장']","['빠르다', '좋다']","['사용전', '만배송', '포장', '빠르다', '좋다']",아직 사용전이지만배송도 빠르고 포장도좋아요,아직 사용전이지만배송도 빠르고 포장도좋아요
9731,경쟁사,2023-04-04,4,뿌리영양제,부정,naver,"[('화초', 'Noun'), ('발근', 'Noun'), ('용', 'Noun'), ('으로', 'Josa'), ('자다', 'Verb'), ('사용', 'Noun'), ('하고', 'Josa'), ('있다', 'Adjective')]","['화초', '발근', '사용']","['자다', '있다']","['화초', '발근', '사용', '자다', '있다']",화초 발근용으로 잘사용하고 있습니다,화초 발근용으로 잘사용하고 있습니다
9732,경쟁사,2023-01-28,4,뿌리영양제,부정,naver,"[('뿌리', 'Noun'), ('발근', 'Noun'), ('제로', 'Noun'), ('구입', 'Noun'), ('물', 'Noun'), ('꽂다', 'Verb'), ('이중', 'Noun'), ('인', 'Josa'), ('꽃', 'Noun'), ('그린', 'Noun'), ('아이', 'Noun'), ('들', 'Suffix'), ('더디다', 'Verb'), ('뿌리', 'Noun'), ('내리다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb'), ('구입', 'Noun'), ('하다', 'Verb')]","['뿌리', '발근제', '구입물꽂이', '꽃그', '아이', '뿌리', '림', '사용', '구입']","['꽂다', '더디다', '내리다', '하다', '하다']","['뿌리', '발근제', '구입물꽂이', '꽃그', '아이', '뿌리', '림', '사용', '구입', '꽂다', '더디다', '내리다', '하다', '하다']",뿌리발근제로 구입물꽂이중인 꽃그린아이들 더딘 뿌리내림에 사용하려 구입했습니다,뿌리발근제로 구입물꽂이중인 꽃그린아이들 더딘 뿌리내림에 사용하려 구입했습니다
9733,경쟁사,2023-01-28,4,뿌리영양제,부정,naver,"[('효과', 'Noun'), ('가', 'Josa'), ('좋다', 'Adjective'), ('소문', 'Noun'), ('듣다', 'Verb'), ('구입', 'Noun'), ('하다', 'Verb'), ('기대', 'Noun'), ('가', 'Josa'), ('크다', 'Verb')]","['효과', '소문', '구입', '기대', '큽']","['좋다', '듣다', '하다', '크다']","['효과', '소문', '구입', '기대', '큽', '좋다', '듣다', '하다', '크다']",효과가 좋다는 소문듣고 구입했는데 기대가 큽니다,효과가 좋다는 소문듣고 구입했는데 기대가 큽니다
9743,경쟁사,2023-04-01,2,뿌리영양제,부정,naver,"[('사용', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb'), ('효과', 'Noun'), ('가', 'Josa'), ('없다', 'Adjective')]","['사용', '효과']","['하다', '보다', '없다']","['사용', '효과', '하다', '보다', '없다']",사용해 보았는데 효과가 없어요,사용해 보았는데 효과가 없어요
9746,경쟁사,2023-03-23,4,뿌리영양제,부정,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('하다', 'Verb'), ('않다', 'Verb'), ('효능', 'Noun'), ('이', 'Josa'), ('좋다', 'Adjective'), ('좋다', 'Adjective')]","['사용', '효능']","['하다', '않다', '좋다', '좋다']","['사용', '효능', '하다', '않다', '좋다', '좋다']",아직 사용하지않았어 효능이 좋았으면 좋겠어요,아직 사용하지않았어 효능이 좋았으면 좋겠어요
9772,경쟁사,2023-03-23,4,뿌리영양제,부정,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('하다', 'Verb'), ('않다', 'Verb'), ('다육식물', 'Noun'), ('에', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('구', 'Noun'), ('요', 'Josa')]","['사용', '다육식물', '사용', '구']","['하다', '않다', '하다']","['사용', '다육식물', '사용', '구', '하다', '않다', '하다']",아직 사용하진 않았지만 다육식물에 사용할려구요~~~,아직 사용하진 않았지만 다육식물에 사용할려구요 
9792,경쟁사,2023-02-24,4,뿌리영양제,부정,naver,"[('삼', 'Modifier'), ('목', 'Noun'), ('준비', 'Noun'), ('중', 'Suffix'), ('이라', 'Josa'), ('아직', 'Adverb'), ('효능', 'Noun'), ('은', 'Josa'), ('자다', 'Verb'), ('모르다', 'Verb'), ('기대', 'Noun'), ('되다', 'Verb')]","['효능', '기대']","['자다', '모르다', '되다']","['효능', '기대', '자다', '모르다', '되다']",삼목준비중이라 아직 효능은 잘 모르겠는데 기대됩니다~,삼목준비중이라 아직 효능은 잘 모르겠는데 기대됩니다 
9793,경쟁사,2023-03-20,2,뿌리영양제,부정,naver,"[('별로', 'Noun'), ('효과', 'Noun'), ('를', 'Josa'), ('보지', 'Noun'), ('를', 'Josa'), ('못', 'VerbPrefix'), ('하다', 'Verb')]",['효과'],['하다'],"['효과', '하다']",별로 효과를 보지를 못했어요,별로 효과를 보지를 못했어요
9807,경쟁사,2023-03-09,4,뿌리영양제,부정,naver,"[('첨', 'Adverb'), ('주문', 'Noun'), ('하다', 'Verb'), ('희다', 'Adjective'), ('석', 'Modifier'), ('해', 'Noun'), ('서', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb')]","['첨', '주문', '희석', '사용']","['하다', '희다', '하다', '보다']","['첨', '주문', '희석', '사용', '하다', '희다', '하다', '보다']","첨 주문해서 희석해서 사용해 볼려고요,,",첨 주문해서 희석해서 사용해 볼려고요 
9808,경쟁사,2023-03-09,4,뿌리영양제,부정,naver,"[('자다', 'Verb'), ('받다', 'Verb')]",[],"['자다', '받다']","['자다', '받다']",잘 받았어요,잘 받았어요
9810,경쟁사,2023-02-16,4,뿌리영양제,부정,naver,"[('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective'), ('포장', 'Noun'), ('도', 'Josa'), ('꼼꼼하다', 'Adjective'), ('좋다', 'Adjective')]","['배송', '포장']","['빠르다', '꼼꼼하다', '좋다']","['배송', '포장', '빠르다', '꼼꼼하다', '좋다']",배송도빠르고 포장도 꼼꼼하고 좋아요,배송도빠르고 포장도 꼼꼼하고 좋아요
9811,경쟁사,2023-02-16,4,뿌리영양제,부정,naver,"[('아직', 'Adverb'), ('써다', 'Verb'), ('보다', 'Verb'), ('않다', 'Verb')]",[],"['써다', '보다', '않다']","['써다', '보다', '않다']",아직써보진않아서요,아직써보진않아서요
9812,경쟁사,2023-03-10,3,뿌리영양제,부정,naver,"[('뿌리', 'Noun'), ('내리다', 'Verb'), ('식물', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective'), ('구매', 'Noun'), ('하다', 'Verb'), ('자다', 'Verb'), ('되다', 'Verb'), ('바라다', 'Verb')]","['식물', '구매']","['내리다', '있다', '하다', '자다', '되다', '바라다']","['식물', '구매', '내리다', '있다', '하다', '자다', '되다', '바라다']",뿌리내릴 식물이 있어서 구매했는데 잘 되길 바랍니다,뿌리내릴 식물이 있어서 구매했는데 잘 되길 바랍니다
9840,경쟁사,2023-03-06,3,뿌리영양제,부정,naver,"[('뿌리', 'Noun'), ('발근', 'Noun'), ('이', 'Josa'), ('빨', 'Noun'), ('라서', 'Josa'), ('좋다', 'Adjective')]","['뿌리', '발근']",['좋다'],"['뿌리', '발근', '좋다']",뿌리 발근이 빨라서 좋아요,뿌리 발근이 빨라서 좋아요
9846,경쟁사,2023-02-25,4,뿌리영양제,부정,naver,"[('포토', 'Noun'), ('리뷰', 'Noun'), ('작성', 'Noun'), ('하다', 'Verb'), ('하다', 'Verb'), ('사진', 'Noun'), ('등록', 'Noun'), ('이', 'Josa'), ('10', 'Number'), ('번', 'Noun'), ('이나', 'Josa'), ('실패하다', 'Adjective'), ('답답하다', 'Adjective')]","['포토리뷰', '작성', '등록이', '실패']","['하다', '하다', '실패하다', '답답하다']","['포토리뷰', '작성', '등록이', '실패', '하다', '하다', '실패하다', '답답하다']",포토리뷰 작성하려고 했는데사진 등록이 10번이나 실패해서 답답하네요,포토리뷰 작성하려고 했는데사진 등록이 10번이나 실패해서 답답하네요
9864,경쟁사,2023-02-01,4,뿌리영양제,부정,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('은', 'Josa'), ('해보다', 'Verb'), ('안다', 'Verb'), ('괜찮다', 'Adjective')]","['사용', '보']","['해보다', '안다', '괜찮다']","['사용', '보', '해보다', '안다', '괜찮다']",아직 사용은 해보지 안았지만 괜찮겠죠~,아직 사용은 해보지 안았지만 괜찮겠죠 
9865,경쟁사,2023-02-01,4,뿌리영양제,부정,naver,"[('배송', 'Noun'), ('은', 'Josa'), ('완전', 'Noun'), ('빨', 'Noun'), ('라서', 'Josa'), ('좋다', 'Adjective')]","['배송', '완전']",['좋다'],"['배송', '완전', '좋다']",배송은 완전 빨라서 좋았어요,배송은 완전 빨라서 좋았어요
9866,경쟁사,2023-01-30,4,뿌리영양제,부정,naver,"[('요즘', 'Noun'), ('거실', 'Noun'), ('에', 'Josa'), ('화초', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('상태', 'Noun'), ('가', 'Josa'), ('안좋다', 'Adjective'), ('남편', 'Noun'), ('이', 'Josa'), ('찾아보다', 'Verb'), ('주문', 'Noun'), ('하다', 'Verb'), ('상태', 'Noun'), ('는', 'Josa'), ('일단', 'Noun'), ('지키다', 'Verb'), ('보다', 'Verb'), ('중', 'Noun'), ('이다', 'Adjective')]","['요즘', '거실', '화초', '상태', '남편', '주문', '상태']","['안좋다', '찾아보다', '하다', '지키다', '보다', '이다']","['요즘', '거실', '화초', '상태', '남편', '주문', '상태', '안좋다', '찾아보다', '하다', '지키다', '보다', '이다']",요즘 거실에 화초들이 상태가 안좋아 남편이 찾아보고 주문했는데 상태는 일단 지켜 보는중입니다,요즘 거실에 화초들이 상태가 안좋아 남편이 찾아보고 주문했는데 상태는 일단 지켜 보는중입니다
9886,경쟁사,2023-02-11,4,뿌리영양제,부정,naver,"[('사용', 'Noun'), ('전후', 'Noun'), ('비교', 'Noun'), ('가', 'Josa'), ('정확하다', 'Adjective'), ('가능하다', 'Adjective'), ('않다', 'Verb'), ('ㅜㅜ', 'KoreanParticle'), ('그래도', 'Adverb'), ('삽목', 'Noun'), ('은', 'Josa'), ('전', 'Noun'), ('보다', 'Verb'), ('자다', 'Verb'), ('되다', 'Verb'), ('같다', 'Adjective')]","['사용', '전후', '비교', '정확', '가능', '삽목', '전']","['정확하다', '가능하다', '않다', '보다', '자다', '되다', '같다']","['사용', '전후', '비교', '정확', '가능', '삽목', '전', '정확하다', '가능하다', '않다', '보다', '자다', '되다', '같다']",사용 전후 비교가 정확하게 가능하지가 않아서 ㅜㅜ 그래도 삽목은 전 보다 잘 되는것같아요,사용 전후 비교가 정확하게 가능하지가 않아서 ㅜㅜ 그래도 삽목은 전 보다 잘 되는것같아요
9896,경쟁사,2023-02-18,4,뿌리영양제,부정,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('이라', 'Josa'), ('좋다', 'Adjective')]",['배송'],"['빠르다', '좋다']","['배송', '빠르다', '좋다']",빠른배송이라 좋았어요,빠른배송이라 좋았어요
9916,경쟁사,2023-02-05,4,뿌리영양제,부정,naver,"[('아직', 'Adverb'), ('안', 'VerbPrefix'), ('써다', 'Verb'), ('보다', 'Verb')]",[],"['써다', '보다']","['써다', '보다']",아직안써봤어요~~,아직안써봤어요 
9917,경쟁사,2023-02-05,4,뿌리영양제,부정,naver,"[('효', 'Noun'), ('과기대', 'Noun')]","['효과', '기대']",[],"['효과', '기대']",효과기대,효과기대
9923,경쟁사,2022-12-20,4,뿌리영양제,부정,naver,"[('이', 'Determiner'), ('거', 'Noun'), ('사용', 'Noun'), ('하다', 'Verb'), ('뿌리', 'Noun'), ('가', 'Josa'), ('녹다', 'Verb'), ('건', 'Noun'), ('녹다', 'Verb')]","['사용', '뿌리']","['하다', '녹다', '녹다']","['사용', '뿌리', '하다', '녹다', '녹다']",이거 사용해도 뿌리가 녹는 건 녹아요,이거 사용해도 뿌리가 녹는 건 녹아요
9924,경쟁사,2022-12-20,4,뿌리영양제,부정,naver,"[('그래도', 'Adverb'), ('사용', 'Noun'), ('안', 'VerbPrefix'), ('하다', 'Verb'), ('때', 'Noun'), ('보다', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('때', 'Noun'), ('덜', 'Noun'), ('녹다', 'Verb'), ('것', 'Noun'), ('같다', 'Adjective')]","['사용', '안', '때', '사용', '때']","['하다', '하다', '녹다', '같다']","['사용', '안', '때', '사용', '때', '하다', '하다', '녹다', '같다']",그래도 사용 안할때보다 사용할때 덜 녹는 것 같아요,그래도 사용 안할때보다 사용할때 덜 녹는 것 같아요
9925,경쟁사,2022-12-20,4,뿌리영양제,부정,naver,"[('사진', 'Noun'), ('속', 'Noun'), ('동그라미', 'Noun'), ('친', 'Noun'), ('부분', 'Noun'), ('에', 'Josa'), ('있다', 'Adjective'), ('건', 'Noun'), ('어떻다', 'Adjective'), ('사용', 'Noun'), ('하', 'Suffix'), ('라는', 'Josa'), ('건지다', 'Verb'), ('설명', 'Noun'), ('서', 'Josa'), ('함께', 'Adverb'), ('보내다', 'Verb'), ('좋다', 'Adjective')]","['사진속', '동그라미', '부분', '사용', '설명']","['있다', '어떻다', '건지다', '보내다', '좋다']","['사진속', '동그라미', '부분', '사용', '설명', '있다', '어떻다', '건지다', '보내다', '좋다']",사진속 동그라미 친 부분에 있는 건 어떻게 사용하라는 건지요 설명서 함께 보내주면 좋겠어요,사진속 동그라미 친 부분에 있는 건 어떻게 사용하라는 건지요 설명서 함께 보내주면 좋겠어요
9926,경쟁사,2022-12-20,4,뿌리영양제,부정,naver,"[('퀴즈', 'Noun'), ('푸다', 'Verb'), ('것', 'Noun'), ('도', 'Josa'), ('아니다', 'Adjective'), ('어디', 'Noun'), ('에', 'Josa'), ('쓰다', 'Verb'), ('건지다', 'Verb'), ('한참', 'Noun'), ('생각', 'Noun'), ('해보다', 'Verb'), ('짜증', 'Noun'), ('이', 'Josa'), ('나다', 'Verb'), ('대충', 'Noun'), ('알', 'Noun'), ('것', 'Noun'), ('같다', 'Adjective')]","['퀴즈', '한참', '생각', '짜증']","['푸다', '아니다', '쓰다', '건지다', '해보다', '나다', '같다']","['퀴즈', '한참', '생각', '짜증', '푸다', '아니다', '쓰다', '건지다', '해보다', '나다', '같다']",퀴즈 푸는 것도 아니고 어디에 쓰는 건지 한참 생각해보다가 짜증이 났는데 대충 알 것 같네요,퀴즈 푸는 것도 아니고 어디에 쓰는 건지 한참 생각해보다가 짜증이 났는데 대충 알 것 같네요
9948,경쟁사,2023-01-26,4,뿌리영양제,부정,naver,"[('가격', 'Noun'), ('도', 'Josa'), ('저러다', 'Verb'), ('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective')]","['가격', '배송']","['저러다', '빠르다']","['가격', '배송', '저러다', '빠르다']",가격도 저럼하고 배송도 빠르네요,가격도 저럼하고 배송도 빠르네요
9951,경쟁사,2022-12-16,4,뿌리영양제,부정,naver,"[('수경재배', 'Noun'), ('식물', 'Noun'), ('에', 'Josa'), ('영양분', 'Noun'), ('공급', 'Noun'), ('해주다', 'Verb'), ('주문', 'Noun'), ('하다', 'Verb')]","['수경재배', '식물', '영양분', '공급', '주문']","['해주다', '하다']","['수경재배', '식물', '영양분', '공급', '주문', '해주다', '하다']",수경재배 식물에 영양분 공급해주려고 주문했어요,수경재배 식물에 영양분 공급해주려고 주문했어요
9952,경쟁사,2022-12-16,4,뿌리영양제,부정,naver,"[('빨리', 'Adverb'), ('뿌리', 'Noun'), ('내리다', 'Verb'), ('건강하다', 'Adjective'), ('좋다', 'Adjective')]",['건강'],"['내리다', '건강하다', '좋다']","['건강', '내리다', '건강하다', '좋다']",빨리 뿌리내리고 건강해졌음 좋겠어요,빨리 뿌리내리고 건강해졌음 좋겠어요
9953,경쟁사,2022-12-18,3,뿌리영양제,부정,naver,"[('솔직하다', 'Adjective'), ('전', 'Noun'), ('잘', 'VerbPrefix'), ('모르다', 'Verb'), ('지난번', 'Noun'), ('에', 'Josa'), ('구', 'Modifier'), ('매', 'Modifier'), ('한', 'Modifier'), ('게', 'Noun'), ('분실', 'Noun'), ('돼다', 'Verb'), ('재다', 'Verb'), ('하다', 'Verb'), ('하다', 'Verb'), ('눈', 'Noun'), ('에', 'Josa'), ('띄다', 'Verb'), ('좋다', 'Adjective'), ('건', 'Noun'), ('못', 'VerbPrefix'), ('느끼다', 'Verb'), ('의무감', 'Noun'), ('처럼', 'Josa'), ('쓰다', 'Verb'), ('ㅎ', 'KoreanParticle')]","['전', '지난번', '구매', '분실', '구매', '눈', '의무감', '요', '']","['솔직하다', '모르다', '돼다', '재다', '하다', '하다', '띄다', '좋다', '느끼다', '쓰다']","['전', '지난번', '구매', '분실', '구매', '눈', '의무감', '요', '', '솔직하다', '모르다', '돼다', '재다', '하다', '하다', '띄다', '좋다', '느끼다', '쓰다']",솔직히 전 잘모르겠내요 지난번에 구매한게 분실돼서 재구매하긴 했는데 눈에띄게 좋은건 못느끼겠고 의무감처럼 쓰고있어요~~ㅎ,솔직히 전 잘모르겠내요 지난번에 구매한게 분실돼서 재구매하긴 했는데 눈에띄게 좋은건 못느끼겠고 의무감처럼 쓰고있어요 ㅎ
9968,경쟁사,2023-01-10,4,뿌리영양제,부정,naver,"[('사용', 'Noun'), ('하고', 'Josa'), ('리뷰', 'Noun'), ('사진', 'Noun'), ('올리다', 'Verb')]","['사용', '리뷰', '사진']",['올리다'],"['사용', '리뷰', '사진', '올리다']",사용하고 리뷰 사진 올리겠습니다,사용하고 리뷰 사진 올리겠습니다
9969,경쟁사,2022-12-08,4,뿌리영양제,부정,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전이', 'Noun'), ('지만', 'Josa'), ('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('기대하다', 'Adjective'), ('보다', 'Verb')]","['사용전', '만효과', '기대']","['있다', '기대하다', '보다']","['사용전', '만효과', '기대', '있다', '기대하다', '보다']",아직 사용전이지만효과가 있기를 기대해 봅니다,아직 사용전이지만효과가 있기를 기대해 봅니다
9970,경쟁사,2022-12-08,4,뿌리영양제,부정,naver,"[('한', 'Determiner'), ('달뒤', 'Noun'), ('리뷰', 'Noun'), ('써다', 'Verb'), ('결과', 'Noun'), ('알다', 'Verb'), ('드리다', 'Verb')]","['달뒤', '리뷰', '결과']","['써다', '알다', '드리다']","['달뒤', '리뷰', '결과', '써다', '알다', '드리다']",한달뒤 리뷰 써서 결과 알려드리겠습니다,한달뒤 리뷰 써서 결과 알려드리겠습니다
9975,경쟁사,2022-12-20,2,뿌리영양제,부정,naver,"[('줄줄', 'Noun'), ('흐르다', 'Verb'), ('오다', 'Verb'), ('ㅠ', 'KoreanParticle')]",[''],"['흐르다', '오다']","['', '흐르다', '오다']",줄줄 흐르면서 왔어요 ㅠ,줄줄 흐르면서 왔어요 ㅠ
9986,경쟁사,2022-12-16,4,뿌리영양제,부정,naver,"[('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('보이다', 'Verb')]",['효과'],"['있다', '보이다']","['효과', '있다', '보이다']",효과가 있어보입니다,효과가 있어보입니다
10002,경쟁사,2022-12-13,4,뿌리영양제,부정,naver,"[('사용', 'Noun'), ('하고', 'Josa'), ('있다', 'Adjective'), ('좋다', 'Adjective'), ('자다', 'Verb'), ('모르다', 'Verb')]",['사용'],"['있다', '좋다', '자다', '모르다']","['사용', '있다', '좋다', '자다', '모르다']",사용하고 있는데 좋은지는 잘 모르겠어요,사용하고 있는데 좋은지는 잘 모르겠어요
10003,경쟁사,2022-12-13,4,뿌리영양제,부정,naver,"[('하지만', 'Conjunction'), ('믿다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb')]",['사용'],"['믿다', '하다']","['사용', '믿다', '하다']",하지만 믿고 사용할께요,하지만 믿고 사용할께요
10005,경쟁사,2022-12-14,4,뿌리영양제,부정,naver,"[('시키다', 'Verb'), ('대로', 'Noun'), ('수', 'Modifier'), ('경', 'Modifier'), ('식물', 'Noun'), ('에', 'Josa'), ('영양', 'Noun'), ('을', 'Josa'), ('주다', 'Verb'), ('하다', 'Verb'), ('결과', 'Noun'), ('가', 'Josa'), ('좋다', 'Adjective'), ('해', 'Noun'), ('요', 'Josa')]","['수경식물', '영양', '결과']","['시키다', '주다', '하다', '좋다']","['수경식물', '영양', '결과', '시키다', '주다', '하다', '좋다']",시키는 대로 수경식물에 영양을 주긴 했는데 결과가 좋았으면 해요,시키는 대로 수경식물에 영양을 주긴 했는데 결과가 좋았으면 해요
10009,경쟁사,2022-12-17,4,뿌리영양제,부정,naver,"[('뿌리', 'Noun'), ('가', 'Josa'), ('잘', 'VerbPrefix'), ('자라다', 'Verb'), ('바', 'Noun'), ('래', 'Josa'), ('요', 'Noun')]",['뿌리'],['자라다'],"['뿌리', '자라다']",뿌리가 잘자라기를 바래요,뿌리가 잘자라기를 바래요
10012,경쟁사,2022-12-06,4,뿌리영양제,부정,naver,"[('효과', 'Noun'), ('자다', 'Verb'), ('모르다', 'Verb')]",['효과'],"['자다', '모르다']","['효과', '자다', '모르다']",효과 잘 모르겠어요,효과 잘 모르겠어요
10013,경쟁사,2022-12-06,4,뿌리영양제,부정,naver,"[('도움', 'Noun'), ('되다', 'Verb'), ('믿다', 'Verb'), ('써다', 'Verb')]",['도움'],"['되다', '믿다', '써다']","['도움', '되다', '믿다', '써다']",도움 될꺼라 믿고써요,도움 될꺼라 믿고써요
10026,경쟁사,2022-11-15,3,뿌리영양제,부정,naver,"[('만족하다', 'Adjective')]",['만족'],['만족하다'],"['만족', '만족하다']",만족해요,만족해요
10027,경쟁사,2022-11-15,3,뿌리영양제,부정,naver,"[('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb')]",['사용'],"['자다', '하다']","['사용', '자다', '하다']",잘 사용할께요,잘 사용할께요
10030,경쟁사,2022-12-03,4,뿌리영양제,부정,naver,"[('처음', 'Noun'), ('구매', 'Noun'), ('해보다', 'Verb')]","['처음', '구매']",['해보다'],"['처음', '구매', '해보다']",처음 구매해봅니다,처음 구매해봅니다
10031,경쟁사,2022-12-03,4,뿌리영양제,부정,naver,"[('풀', 'Noun'), ('떼다', 'Verb'), ('들다', 'Verb'), ('위해', 'Noun')]",['풀떼기'],"['떼다', '들다']","['풀떼기', '떼다', '들다']",풀떼기들을 위해,풀떼기들을 위해
10036,경쟁사,2022-11-05,4,뿌리영양제,부정,naver,"[('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('좋다', 'Adjective')]",['효과'],"['있다', '좋다']","['효과', '있다', '좋다']",효과가 있으면 좋겠네요,효과가 있으면 좋겠네요
10037,경쟁사,2022-11-05,4,뿌리영양제,부정,naver,"[('한', 'Determiner'), ('달', 'Noun'), ('사용', 'Noun'), ('후기', 'Noun'), ('쓸다', 'Verb')]","['달', '사용후기']",['쓸다'],"['달', '사용후기', '쓸다']",한달사용후기 쓸게요,한달사용후기 쓸게요
10044,경쟁사,2022-10-27,4,뿌리영양제,부정,naver,"[('오늘', 'Noun'), ('받다', 'Verb'), ('사다', 'Verb'), ('뿌리', 'Noun'), ('에', 'Josa'), ('분무', 'Noun'), ('해주다', 'Verb'), ('공중', 'Noun'), ('뿌리', 'Noun'), ('개체', 'Noun'), ('들', 'Suffix'), ('도', 'Josa'), ('다', 'Adverb'), ('분무', 'Noun'), ('해주다', 'Verb')]","['오늘', '삽수', '뿌리', '분무', '공중', '뿌리', '개체', '분무']","['받다', '사다', '해주다', '해주다']","['오늘', '삽수', '뿌리', '분무', '공중', '뿌리', '개체', '분무', '받다', '사다', '해주다', '해주다']",오늘 받자마자 삽수 뿌리에 분무해주고 공중뿌리 개체들도 다 분무해줬어요,오늘 받자마자 삽수 뿌리에 분무해주고 공중뿌리 개체들도 다 분무해줬어요
10045,경쟁사,2022-10-27,4,뿌리영양제,부정,naver,"[('뿌리', 'Noun'), ('빨리', 'Adverb'), ('나오다', 'Verb'), ('진심', 'Noun'), ('바', 'Noun'), ('래', 'Josa'), ('보다', 'Verb')]","['뿌리', '진']","['나오다', '보다']","['뿌리', '진', '나오다', '보다']",뿌리 빨리 나오기를 진심 바래봅니다,뿌리 빨리 나오기를 진심 바래봅니다
10046,경쟁사,2022-11-04,3,뿌리영양제,부정,naver,"[('무난', 'Noun'), ('하다', 'Verb')]",[],['하다'],['하다'],무난해요,무난해요
10047,경쟁사,2022-11-04,3,뿌리영양제,부정,naver,"[('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb')]",['사용'],"['자다', '하다']","['사용', '자다', '하다']",잘 사용할게요,잘 사용할게요
10058,경쟁사,2022-11-22,4,뿌리영양제,부정,naver,"[('효과', 'Noun'), ('는', 'Josa'), ('아직', 'Adverb'), ('모르다', 'Verb')]",['효과'],['모르다'],"['효과', '모르다']",효과는 아직모르겠지만,효과는 아직모르겠지만
10064,경쟁사,2022-08-29,4,뿌리영양제,부정,naver,"[('1', 'Number'), ('급하다', 'Adjective'), ('주문', 'Noun'), ('하다', 'Verb'), ('주문', 'Noun'), ('다음', 'Noun'), ('날', 'Noun'), ('상품', 'Noun'), ('이', 'Josa'), ('도착', 'Noun'), ('하다', 'Verb')]","['주문', '주문', '다음날', '상품', '도착']","['급하다', '하다', '하다']","['주문', '주문', '다음날', '상품', '도착', '급하다', '하다', '하다']",1 급하게 주문했는데 주문 다음날 상품이 도착했네요,1 급하게 주문했는데 주문 다음날 상품이 도착했네요
10065,경쟁사,2022-08-29,4,뿌리영양제,부정,naver,"[('2', 'Number'), ('분양', 'Noun'), ('받다', 'Verb'), ('배송', 'Noun'), ('되어다', 'Verb'), ('온', 'Noun'), ('난', 'Noun'), ('과', 'Josa'), ('기르다', 'Verb'), ('병약하다', 'Adjective'), ('난', 'Noun'), ('에', 'Josa'), ('관주', 'Noun'), ('하다', 'Verb'), ('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('시간', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('지나다', 'Verb'), ('알다', 'Verb'), ('있다', 'Adjective'), ('같다', 'Adjective')]","['양', '배송', '난', '난', '관주', '효과', '시간']","['받다', '되어다', '기르다', '병약하다', '하다', '있다', '지나다', '알다', '있다', '같다']","['양', '배송', '난', '난', '관주', '효과', '시간', '받다', '되어다', '기르다', '병약하다', '하다', '있다', '지나다', '알다', '있다', '같다']",2 분양받아 배송되어온 난과 기르던 병약한 난에 관주했는데 효과가 있는지는 시간이 좀 지나야 알수 있을것 같습니다,2 분양받아 배송되어온 난과 기르던 병약한 난에 관주했는데 효과가 있는지는 시간이 좀 지나야 알수 있을것 같습니다
