index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence
1533,꽃피우는시간,2023-02-01,4,식물영양제,부정,0.5481725633144379,naver,"[('식물', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('건강하다', 'Adjective'), ('크다', 'Verb'), ('좋다', 'Adjective')]",['식물'],"['건강하다', '크다', '좋다']","['식물', '건강하다', '크다', '좋다']",식물들이 건강하게 컸으면 좋겠네요,식물 들 건강하다 크다 좋다
1537,꽃피우는시간,2023-01-31,4,식물영양제,부정,0.5447929233312607,naver,"[('상품', 'Noun'), ('배송', 'Noun'), ('이', 'Josa'), ('빨', 'Noun'), ('라서', 'Josa'), ('좋다', 'Adjective'), ('시들다', 'Verb'), ('가다', 'Verb'), ('식물', 'Noun'), ('이', 'Josa'), ('영양분', 'Noun'), ('을', 'Josa'), ('공급', 'Noun'), ('받다', 'Verb'), ('속히', 'Adverb'), ('회복', 'Noun'), ('되어다', 'Verb'), ('하다', 'Verb')]","['상품', '배송', '빨', '식물', '영양분', '공급', '회복']","['좋다', '시들다', '가다', '받다', '되어다', '하다']","['상품', '배송', '빨', '좋다', '시들다', '가다', '식물', '영양분', '공급', '받다', '회복', '되어다', '하다']",상품 배송이 빨라서 좋았고 시들어 가는 식물이 영양분을 공급받고 속히 회복되었으면 합니다,상품 배송 빨 좋다 시들다 가다 식물 영양분 공급 받다 속히 회복 되어다 하다
1538,꽃피우는시간,2023-01-31,4,식물영양제,부정,0.5480841040611266,naver,"[('식물', 'Noun'), ('병원', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective'), ('정보', 'Noun'), ('교류', 'Noun'), ('도', 'Josa'), ('가능하다', 'Adjective'), ('매우', 'Noun'), ('좋다', 'Adjective')]","['식물', '병원', '정보', '교류', '매우']","['있다', '가능하다', '좋다']","['식물', '병원', '있다', '정보', '교류', '가능하다', '매우', '좋다']",식물 병원이 있어 정보교류도 가능하니 매우 좋습니다,식물 병원 있다 정보 교류 가능하다 매우 좋다
1539,꽃피우는시간,2023-01-31,4,식물영양제,부정,0.5480839014053345,naver,"[('많다', 'Adjective'), ('도움', 'Noun'), ('이', 'Josa'), ('되다', 'Verb'), ('것', 'Noun'), ('같다', 'Adjective')]","['도움', '것']","['많다', '되다', '같다']","['많다', '도움', '되다', '것', '같다']",많은 도움이 될 것 같습니다,많다 도움 되다 것 같다
1571,꽃피우는시간,2023-01-26,3,식물영양제,부정,0.5103102147579193,naver,"[('날', 'Noun'), ('이', 'Josa'), ('춥다', 'Adjective'), ('얼다', 'Verb')]",['날'],"['춥다', '얼다']","['날', '춥다', '얼다']",날이 추워서 얼었어요,날 춥다 얼다
1572,꽃피우는시간,2023-01-26,3,식물영양제,부정,0.5067217886447907,naver,"[('얼다', 'Verb'), ('뚜껑', 'Noun'), ('도', 'Josa'), ('다', 'Adverb'), ('깨지다', 'Verb'), ('녹음', 'Noun'), ('부분', 'Noun'), ('이', 'Josa'), ('상자', 'Noun'), ('에', 'Josa'), ('다', 'Adverb'), ('쏟아지다', 'Verb')]","['뚜껑', '녹음', '부분', '상자']","['얼다', '깨지다', '쏟아지다']","['얼다', '뚜껑', '깨지다', '녹음', '부분', '상자', '쏟아지다']",얼면서 뚜껑도 다 깨지고 녹음 부분이 상자에 다 쏟아졌네요,얼다 뚜껑 다 깨지다 녹음 부분 상자 다 쏟아지다
1573,꽃피우는시간,2023-01-26,3,식물영양제,부정,0.5100368827581405,naver,"[('쏟아지다', 'Verb'), ('게', 'Noun'), ('아깝다', 'Adjective'), ('하지만', 'Conjunction'), ('그냥', 'Noun'), ('쓸다', 'Verb')]","['게', '그냥']","['쏟아지다', '아깝다', '쓸다']","['쏟아지다', '게', '아깝다', '그냥', '쓸다']",쏟아진 게 아깝긴 하지만 그냥 쓸게요,쏟아지다 게 아깝다 하지만 그냥 쓸다
1595,꽃피우는시간,2023-01-24,3,식물영양제,부정,0.5057391107082366,naver,"[('사용', 'Noun'), ('하고', 'Josa'), ('효과', 'Noun'), ('를', 'Josa'), ('보다', 'Verb'), ('듯', 'Noun'), ('하다', 'Verb'), ('결국', 'Adverb'), ('에', 'Josa'), ('화초', 'Noun'), ('가', 'Josa'), ('죽다', 'Verb')]","['사용', '효과', '듯', '화초']","['보다', '하다', '죽다']","['사용', '효과', '보다', '듯', '하다', '화초', '죽다']",사용하고 효과를 본 듯 했는데 결국에 화초가 죽어,사용 효과 보다 듯 하다 결국 화초 죽다
1596,꽃피우는시간,2023-01-24,3,식물영양제,부정,0.5104105293750762,naver,"[('었', 'Noun'), ('요', 'Josa')]",['었'],[],['었'],었요,었
1597,꽃피우는시간,2023-01-24,3,식물영양제,부정,0.5108285069465637,naver,"[('제', 'Noun'), ('실수', 'Noun'), ('이다', 'Verb'), ('요', 'Noun')]","['제', '실수', '요']",['이다'],"['제', '실수', '이다', '요']",제 실수일까요,제 실수 이다 요
1600,꽃피우는시간,2023-01-22,2,식물영양제,부정,0.4730414450168609,naver,"[('두', 'Noun'), ('병', 'Noun'), ('다', 'Adverb'), ('써다', 'Verb'), ('광고', 'Noun'), ('와', 'Josa'), ('같다', 'Adjective'), ('효과', 'Noun'), ('는', 'Josa'), ('그다지', 'Noun'), ('없다', 'Adjective'), ('거', 'Noun'), ('같다', 'Adjective'), ('느낌', 'Noun'), ('helli', 'Alpha')]","['두', '병', '광고', '효과', '그다지', '거', '느낌']","['써다', '같다', '없다', '같다']","['두', '병', '써다', '광고', '같다', '효과', '그다지', '없다', '거', '같다', '느낌']",두 병 다 썼는데 광고와 같은 효과는 그다지 없는 거 같은 느낌 helli,두 병 다 써다 광고 같다 효과 그다지 없다 거 같다 느낌 helli
1625,꽃피우는시간,2023-01-18,4,식물영양제,부정,0.5488816052675247,naver,"[('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective'), ('상품', 'Noun'), ('도', 'Josa'), ('좋다', 'Adjective')]","['배송', '상품']","['빠르다', '좋다']","['배송', '빠르다', '상품', '좋다']",배송도 빠르고 상품도 좋습니다,배송 빠르다 상품 좋다
1627,꽃피우는시간,2023-01-18,4,식물영양제,부정,0.5487453699111938,naver,"[('아직', 'Adverb'), ('자다', 'Verb'), ('모르다', 'Verb')]",[],"['자다', '모르다']","['자다', '모르다']",아직 잘 모르겠어요,아직 자다 모르다
1628,꽃피우는시간,2023-01-18,4,식물영양제,부정,0.5484664648771286,naver,"[('몇', 'Noun'), ('번', 'Noun'), ('안', 'Noun'), ('써다', 'Verb'), ('그렇다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective'), ('한데', 'Eomi'), ('꾸준하다', 'Adjective'), ('사용', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb')]","['몇', '번', '안', '것', '사용']","['써다', '그렇다', '같다', '꾸준하다', '하다', '보다']","['몇', '번', '안', '써다', '그렇다', '것', '같다', '꾸준하다', '사용', '하다', '보다']",몇 번 안 써서 그런 것 같긴 한데 꾸준히 사용해 보려고요,몇 번 안 써다 그렇다 것 같다 꾸준하다 사용 하다 보다
1629,꽃피우는시간,2023-01-18,4,식물영양제,부정,0.5473594069480896,naver,"[('일단', 'Noun'), ('자극', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('냄새', 'Noun'), ('는', 'Josa'), ('안', 'Noun'), ('나다', 'Verb')]","['일단', '자극', '냄새', '안']",['나다'],"['일단', '자극', '냄새', '안', '나다']",일단 자극적인 냄새는 안 납니다,일단 자극 적 냄새 안 나다
1630,꽃피우는시간,2023-01-18,4,식물영양제,부정,0.5490657687187195,naver,"[('냄새', 'Noun'), ('가', 'Josa'), ('전혀', 'Noun'), ('없다', 'Adjective'), ('않다', 'Verb')]","['냄새', '전혀']","['없다', '않다']","['냄새', '전혀', '없다', '않다']",냄새가 전혀 없진 않아요,냄새 전혀 없다 않다
1632,꽃피우는시간,2023-01-17,4,식물영양제,부정,0.547870048880577,naver,"[('향', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('호불호', 'Noun'), ('갈리다', 'Verb'), ('같다', 'Adjective')]","['향', '좀', '호불호']","['갈리다', '같다']","['향', '좀', '호불호', '갈리다', '같다']",향이 좀 호불호 갈릴거 같아요,향 좀 호불호 갈리다 같다
1633,꽃피우는시간,2023-01-17,4,식물영양제,부정,0.5465531408786773,naver,"[('좀더', 'Noun'), ('작다', 'Adjective'), ('크기', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('좋다', 'Adjective')]","['좀더', '크기']","['작다', '있다', '좋다']","['좀더', '작다', '크기', '있다', '좋다']",좀더 작은 크기가 있으면 좋겠어요,좀더 작다 크기 있다 좋다
1647,꽃피우는시간,2023-01-12,3,식물영양제,부정,0.5099207609891891,naver,"[('상품', 'Noun'), ('평이', 'Noun'), ('좋다', 'Adjective'), ('구입', 'Noun'), ('하다', 'Verb'), ('몇', 'Noun'), ('번', 'Noun'), ('뿌리다', 'Verb'), ('보다', 'Verb'), ('아직', 'Adverb'), ('은', 'Noun'), ('효과', 'Noun'), ('를', 'Josa'), ('자다', 'Verb'), ('모르다', 'Verb')]","['상품', '평이', '구입', '몇', '번', '은', '효과']","['좋다', '하다', '뿌리다', '보다', '자다', '모르다']","['상품', '평이', '좋다', '구입', '하다', '몇', '번', '뿌리다', '보다', '은', '효과', '자다', '모르다']",상품평이 좋아서 구입했는데 몇 번 뿌려 봤지만 아직은 효과를 잘 모르겠어요,상품 평이 좋다 구입 하다 몇 번 뿌리다 보다 아직 은 효과 자다 모르다
1660,꽃피우는시간,2023-01-08,4,식물영양제,부정,0.5469854563474654,naver,"[('2', 'Number'), ('3일', 'Number'), ('에', 'Foreign'), ('하다', 'Verb'), ('번', 'Noun'), ('씩', 'Suffix'), ('뿌리다', 'Verb'), ('신', 'Noun'), ('옆', 'Noun'), ('말리다', 'Verb'), ('있다', 'Adjective'), ('거', 'Noun'), ('는', 'Josa'), ('조금', 'Noun'), ('도움', 'Noun'), ('이', 'Josa'), ('되다', 'Verb'), ('해', 'Noun'), ('요', 'Josa')]","['번', '신', '옆', '거', '조금', '도움', '해']","['하다', '뿌리다', '말리다', '있다', '되다']","['하다', '번', '뿌리다', '신', '옆', '말리다', '있다', '거', '조금', '도움', '되다', '해']",2 3일에 한 번씩 뿌려주는데 신 옆 말려 있는 거는 조금 도움이 되는듯해요,2 3일 에 하다 번 씩 뿌리다 신 옆 말리다 있다 거 조금 도움 되다 해
1662,꽃피우는시간,2023-01-08,4,식물영양제,부정,0.5475091695785522,naver,"[('아직', 'Adverb'), ('은', 'Noun'), ('모르다', 'Verb'), ('꾸준하다', 'Adjective'), ('써다', 'Verb'), ('보다', 'Verb')]",['은'],"['모르다', '꾸준하다', '써다', '보다']","['은', '모르다', '꾸준하다', '써다', '보다']",아직은 모르겠지만 꾸준히 써볼게요,아직 은 모르다 꾸준하다 써다 보다
1663,꽃피우는시간,2023-01-08,4,식물영양제,부정,0.5456293851137162,naver,"[('냄새', 'Noun'), ('가', 'Josa'), ('하하', 'Noun'), ('찜질방', 'Noun'), ('냄새', 'Noun'), ('같이', 'Josa'), ('이상하다', 'Adjective'), ('뿌리', 'Noun'), ('고', 'Josa'), ('언', 'Noun'), ('을', 'Josa'), ('환기', 'Noun'), ('하고', 'Josa'), ('있다', 'Adjective')]","['냄새', '하하', '찜질방', '냄새', '뿌리', '언', '환기']","['이상하다', '있다']","['냄새', '하하', '찜질방', '냄새', '이상하다', '뿌리', '언', '환기', '있다']",냄새가 하하 찜질방 냄새같이 이상해요 뿌리고 언을 환기하고 있어요,냄새 하하 찜질방 냄새 이상하다 뿌리 언 환기 있다
1687,꽃피우는시간,2023-01-06,4,식물영양제,부정,0.548748967051506,naver,"[('아직', 'Adverb'), ('3', 'Number'), ('주', 'Noun'), ('라서', 'Josa'), ('확실하다', 'Adjective'), ('효과', 'Noun'), ('는', 'Josa'), ('없다', 'Adjective'), ('기대하다', 'Adjective'), ('있다', 'Adjective')]","['주', '효과']","['확실하다', '없다', '기대하다', '있다']","['주', '확실하다', '효과', '없다', '기대하다', '있다']",아직 3주라서 확실한 효과는 없지만 기대하고 있어요,아직 3 주 확실하다 효과 없다 기대하다 있다
1706,꽃피우는시간,2023-01-03,4,식물영양제,부정,0.5453525066375733,naver,"[('처음', 'Noun'), ('구입', 'Noun'), ('하다', 'Verb'), ('분무해', 'Noun'), ('보다', 'Verb'), ('다음', 'Noun'), ('날', 'Noun'), ('보다', 'Verb'), ('초록', 'Noun'), ('잎', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('더', 'Noun'), ('선명하다', 'Adjective'), ('보이다', 'Verb'), ('것', 'Noun'), ('같다', 'Adjective')]","['처음', '구입', '분무해', '다음', '날', '초록', '잎', '더', '것']","['하다', '보다', '보다', '선명하다', '보이다', '같다']","['처음', '구입', '하다', '분무해', '보다', '다음', '날', '보다', '초록', '잎', '더', '선명하다', '보이다', '것', '같다']",처음 구입해서 분무해 봤는데 다음날 보니 초록 잎들이 더 선명해 보이는 것 같습니다,처음 구입 하다 분무해 보다 다음 날 보다 초록 잎 들 더 선명하다 보이다 것 같다
1707,꽃피우는시간,2023-01-03,4,식물영양제,부정,0.547906932234764,naver,"[('더', 'Noun'), ('꾸준하다', 'Adjective'), ('사용', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb'), ('효과', 'Noun'), ('를', 'Josa'), ('정확하다', 'Adjective'), ('확인', 'Noun'), ('하다', 'Verb'), ('같다', 'Adjective'), ('스프레이', 'Noun'), ('후', 'Noun'), ('은은하다', 'Adjective'), ('목초액', 'Noun'), ('향', 'Noun'), ('이', 'Josa'), ('나', 'Noun'), ('서', 'Modifier'), ('기분', 'Noun'), ('은', 'Josa'), ('좋다', 'Adjective')]","['더', '사용', '효과', '확인', '스프레이', '후', '목초액', '향', '나', '기분']","['꾸준하다', '하다', '보다', '정확하다', '하다', '같다', '은은하다', '좋다']","['더', '꾸준하다', '사용', '하다', '보다', '효과', '정확하다', '확인', '하다', '같다', '스프레이', '후', '은은하다', '목초액', '향', '나', '기분', '좋다']",더 꾸준히 사용해 봐야 효과를 정확히 확인할수있을것같은데 스프레이 후 은은한 목초액 향이 나 서기분은 좋습니다,더 꾸준하다 사용 하다 보다 효과 정확하다 확인 하다 같다 스프레이 후 은은하다 목초액 향 나 서 기분 좋다
1708,꽃피우는시간,2023-01-02,4,식물영양제,부정,0.5480484366416931,naver,"[('냄새', 'Noun'), ('는', 'Josa'), ('괜찮다', 'Adjective'), ('한번', 'Noun'), ('써다', 'Verb'), ('보다', 'Verb'), ('아직', 'Adverb'), ('효과', 'Noun'), ('는', 'Josa'), ('모르다', 'Verb'), ('주', 'Noun'), ('2회', 'Number'), ('정도', 'Noun'), ('주다', 'Verb'), ('결과', 'Noun'), ('를', 'Josa'), ('기다리다', 'Verb'), ('보다', 'Verb')]","['냄새', '한번', '효과', '주', '정도', '결과']","['괜찮다', '써다', '보다', '모르다', '주다', '기다리다', '보다']","['냄새', '괜찮다', '한번', '써다', '보다', '효과', '모르다', '주', '정도', '주다', '결과', '기다리다', '보다']",냄새는 괜찮은데 한번써봐서 아직 효과는 모르겠네요 주 2회 정도 주며 결과를 기다려 보려고요,냄새 괜찮다 한번 써다 보다 아직 효과 모르다 주 2회 정도 주다 결과 기다리다 보다
1738,꽃피우는시간,2022-12-30,4,식물영양제,부정,0.5478838294744491,naver,"[('아직', 'Adverb'), ('쓰기', 'Noun'), ('전', 'Noun'), ('인데', 'Josa'), ('기대', 'Noun'), ('되다', 'Verb'), ('제품', 'Noun'), ('이다', 'Adjective')]","['쓰기', '전', '기대', '제품']","['되다', '이다']","['쓰기', '전', '기대', '되다', '제품', '이다']",아직 쓰기 전인데 기대되는 제품입니다,아직 쓰기 전 기대 되다 제품 이다
1744,꽃피우는시간,2022-12-29,4,식물영양제,부정,0.5469436079263688,naver,"[('미량', 'Noun'), ('의', 'Josa'), ('np', 'Alpha'), ('랑', 'Josa'), ('목초액', 'Noun'), ('이', 'Josa'), ('섞이다', 'Verb'), ('있다', 'Adjective'), ('부담', 'Noun'), ('없이', 'Adverb'), ('사용', 'Noun'), ('하다', 'Verb'), ('좋다', 'Adjective'), ('거', 'Noun'), ('같다', 'Adjective')]","['미량', '목초액', '부담', '사용', '거']","['섞이다', '있다', '하다', '좋다', '같다']","['미량', '목초액', '섞이다', '있다', '부담', '사용', '하다', '좋다', '거', '같다']",미량의 np랑 목초액이 섞여 있어 부담 없이 사용하기 좋을 거 같아요,미량 np 목초액 섞이다 있다 부담 없이 사용 하다 좋다 거 같다
1745,꽃피우는시간,2022-12-29,4,식물영양제,부정,0.5491781413555146,naver,"[('구석', 'Noun'), ('진', 'Noun'), ('자리', 'Noun'), ('햇빛', 'Noun'), ('부족하다', 'Adjective'), ('곳', 'Noun'), ('에', 'Josa'), ('사용', 'Noun'), ('해보다', 'Verb'), ('해', 'Noun'), ('요', 'Josa')]","['구석', '진', '자리', '햇빛', '곳', '사용', '해']","['부족하다', '해보다']","['구석', '진', '자리', '햇빛', '부족하다', '곳', '사용', '해보다', '해']",구석진 자리 햇빛 부족한 곳에 사용 해보려해요,구석 진 자리 햇빛 부족하다 곳 사용 해보다 해
1746,꽃피우는시간,2022-12-28,4,식물영양제,부정,0.5460850059986114,naver,"[('하다', 'Verb'), ('달', 'Noun'), ('후', 'Noun'), ('사용', 'Noun'), ('후기', 'Noun'), ('들', 'Suffix'), ('도', 'Josa'), ('오다', 'Verb')]","['달', '후', '사용', '후기']","['하다', '오다']","['하다', '달', '후', '사용', '후기', '오다']",한 달 후 사용 후기들도 오겠습니다,하다 달 후 사용 후기 들 오다
1747,꽃피우는시간,2022-12-28,4,식물영양제,부정,0.5481103479862213,naver,"[('동향', 'Noun'), ('집', 'Noun'), ('베란다', 'Noun'), ('에서', 'Josa'), ('제라늄', 'Noun'), ('을', 'Josa'), ('키우다', 'Verb')]","['동향', '집', '베란다', '제라늄']",['키우다'],"['동향', '집', '베란다', '제라늄', '키우다']",동향집 베란다에서 제라늄을키우고있어요,동향 집 베란다 제라늄 키우다
1748,꽃피우는시간,2022-12-28,4,식물영양제,부정,0.5492264240980148,naver,"[('부디', 'Noun'), ('효과', 'Noun'), ('있다', 'Adjective'), ('바', 'Noun'), ('래', 'Josa'), ('보다', 'Verb')]","['부디', '효과', '바']","['있다', '보다']","['부디', '효과', '있다', '바', '보다']",부디 효과있길 바래봅니다,부디 효과 있다 바 보다
1749,꽃피우는시간,2022-12-28,4,식물영양제,부정,0.5466667294502259,naver,"[('amp', 'Alpha')]",[],[],[],amp,amp
1750,꽃피우는시간,2022-12-28,4,식물영양제,부정,0.545879665017128,naver,"[('인', 'Noun'), ('친', 'Noun'), ('임', 'Noun'), ('소개', 'Noun'), ('로', 'Josa'), ('알', 'Noun'), ('게', 'Josa'), ('되어다', 'Verb'), ('구매', 'Noun'), ('하다', 'Verb')]","['인', '친', '임', '소개', '알', '구매']","['되어다', '하다']","['인', '친', '임', '소개', '알', '되어다', '구매', '하다']",인 친 임 소개로 알게 되어 구매했어요,인 친 임 소개 알 되어다 구매 하다
1751,꽃피우는시간,2022-12-28,4,식물영양제,부정,0.5487967431545258,naver,"[('저희', 'Modifier'), ('집', 'Noun'), ('이', 'Josa'), ('동향', 'Noun'), ('이라', 'Josa'), ('겨울', 'Noun'), ('엔', 'Josa'), ('햇빛', 'Noun'), ('을', 'Josa'), ('거의', 'Noun'), ('못', 'Noun'), ('받다', 'Verb'), ('때', 'Noun'), ('도', 'Josa'), ('있다', 'Adjective'), ('식물', 'Noun'), ('등', 'Noun'), ('의지', 'Noun'), ('하다', 'Verb'), ('제라늄', 'Noun'), ('들', 'Suffix'), ('을', 'Josa'), ('키우다', 'Verb')]","['집', '동향', '겨울', '햇빛', '거의', '못', '때', '식물', '등', '의지', '제라늄']","['받다', '있다', '하다', '키우다']","['집', '동향', '겨울', '햇빛', '거의', '못', '받다', '때', '있다', '식물', '등', '의지', '하다', '제라늄', '키우다']",저희집이 동향이라 겨울엔 햇빛을 거의 못 받을 때도 있어서 식물등 의지해 제라늄들을 키우고있거든요,저희 집 동향 겨울 햇빛 거의 못 받다 때 있다 식물 등 의지 하다 제라늄 들 키우다
1752,꽃피우는시간,2022-12-28,4,식물영양제,부정,0.5499020785093307,naver,"[('효과', 'Noun'), ('있다', 'Adjective'), ('좋다', 'Adjective')]",['효과'],"['있다', '좋다']","['효과', '있다', '좋다']",효과있음좋겠네요,효과 있다 좋다
1753,꽃피우는시간,2022-12-28,4,식물영양제,부정,0.5462013304233551,naver,"[('오늘', 'Noun'), ('부터', 'Josa'), ('하다', 'Verb'), ('달', 'Noun'), ('후', 'Noun'), ('사용', 'Noun'), ('후기', 'Noun'), ('들', 'Suffix'), ('도', 'Josa'), ('오다', 'Verb')]","['오늘', '달', '후', '사용', '후기']","['하다', '오다']","['오늘', '하다', '달', '후', '사용', '후기', '오다']",오늘부터 한 달 후 사용 후기들도 오겠습니다,오늘 하다 달 후 사용 후기 들 오다
1766,꽃피우는시간,2022-12-27,4,식물영양제,부정,0.5450911819934845,naver,"[('닦다', 'Verb'), ('베란다', 'Noun'), ('에', 'Josa'), ('있다', 'Adjective'), ('제라늄', 'Noun'), ('을', 'Josa'), ('확정', 'Noun'), ('형', 'Suffix'), ('거실', 'Noun'), ('로', 'Josa'), ('옮기다', 'Verb')]","['베란다', '제라늄', '확정', '거실']","['닦다', '있다', '옮기다']","['닦다', '베란다', '있다', '제라늄', '확정', '거실', '옮기다']",닦은 베란다에 있던 제라늄을 확정형 거실로 옮겼어요,닦다 베란다 있다 제라늄 확정 형 거실 옮기다
1767,꽃피우는시간,2022-12-27,4,식물영양제,부정,0.5474045991897583,naver,"[('옮기다', 'Verb'), ('보다', 'Verb'), ('잎', 'Noun'), ('이', 'Josa'), ('탱글탱글', 'Adverb'), ('안', 'Noun'), ('하다', 'Verb'), ('거', 'Noun'), ('같다', 'Adjective'), ('하다', 'Verb'), ('빛', 'Noun'), ('의', 'Josa'), ('성분', 'Noun'), ('도움', 'Noun'), ('을', 'Josa'), ('받다', 'Verb'), ('수', 'Noun'), ('있다', 'Adjective'), ('하다', 'Verb'), ('주문', 'Noun'), ('4', 'Number'), ('번', 'Noun'), ('한', 'Determiner'), ('병', 'Noun'), ('다', 'Adverb'), ('썻네', 'Noun'), ('요', 'Josa'), ('2', 'Number'), ('개다', 'Verb'), ('하다', 'Verb'), ('사용', 'Noun'), ('중', 'Noun'), ('인데', 'Josa'), ('처음', 'Noun'), ('사용', 'Noun'), ('시', 'Noun'), ('는', 'Josa'), ('냄새', 'Noun'), ('가', 'Josa'), ('너무', 'Adverb'), ('강하다', 'Adjective'), ('하다', 'Verb'), ('문', 'Noun'), ('열다', 'Verb'), ('환기', 'Noun'), ('도', 'Josa'), ('시키다', 'Verb')]","['잎', '안', '거', '빛', '성분', '도움', '수', '주문', '번', '병', '썻네', '사용', '중', '처음', '사용', '시', '냄새', '문', '환기']","['옮기다', '보다', '하다', '같다', '하다', '받다', '있다', '하다', '개다', '하다', '강하다', '하다', '열다', '시키다']","['옮기다', '보다', '잎', '안', '하다', '거', '같다', '하다', '빛', '성분', '도움', '받다', '수', '있다', '하다', '주문', '번', '병', '썻네', '개다', '하다', '사용', '중', '처음', '사용', '시', '냄새', '강하다', '하다', '문', '열다', '환기', '시키다']",옮기고 보니 잎이 탱글탱글 안 하는 거 같기도 하고 빛의 성분 도움을 받을 수 있다 하여 주문 4번 한병 다 썻네요 2개구매해서 사용 중인데 처음 사용 시는 냄새가 너무 강한가 하고 문 열고 환기도 시켰어요,옮기다 보다 잎 탱글탱글 안 하다 거 같다 하다 빛 성분 도움 받다 수 있다 하다 주문 4 번 한 병 다 썻네 2 개다 하다 사용 중 처음 사용 시 냄새 너무 강하다 하다 문 열다 환기 시키다
1768,꽃피우는시간,2022-12-27,4,식물영양제,부정,0.5476466208696364,naver,"[('두', 'Noun'), ('번', 'Noun'), ('째', 'Suffix'), ('는', 'Josa'), ('괜찮다', 'Adjective')]","['두', '번']",['괜찮다'],"['두', '번', '괜찮다']",두 번째는 괜찮더라고요,두 번 째 괜찮다
1769,꽃피우는시간,2022-12-27,4,식물영양제,부정,0.5462926268577575,naver,"[('일단', 'Noun'), ('친환경', 'Noun'), ('제품', 'Noun'), ('이라', 'Josa'), ('하니', 'Noun'), ('좀', 'Noun'), ('거', 'Noun'), ('사용', 'Noun'), ('해', 'Noun'), ('보다', 'Verb')]","['일단', '친환경', '제품', '하니', '좀', '거', '사용', '해']",['보다'],"['일단', '친환경', '제품', '하니', '좀', '거', '사용', '해', '보다']",일단 친환경 제품이라 하니 좀 거사용 해 보려고요,일단 친환경 제품 하니 좀 거 사용 해 보다
1770,꽃피우는시간,2022-12-27,4,식물영양제,부정,0.5472168385982513,naver,"[('희석', 'Noun'), ('하다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb'), ('제품', 'Noun'), ('이', 'Josa'), ('아니다', 'Adjective'), ('원', 'Modifier'), ('액', 'Noun'), ('이라', 'Josa'), ('좀', 'Noun'), ('헤픈', 'Noun'), ('감', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective')]","['희석', '사용', '제품', '액', '좀', '헤픈', '감']","['하다', '하다', '아니다', '있다']","['희석', '하다', '사용', '하다', '제품', '아니다', '액', '좀', '헤픈', '감', '있다']",희석해서 사용하는 제품이 아니고 원액이라 좀 헤픈 감이 있어요,희석 하다 사용 하다 제품 아니다 원 액 좀 헤픈 감 있다
1771,꽃피우는시간,2022-12-27,4,식물영양제,부정,0.5468631535768509,naver,"[('벌써', 'Noun'), ('하다', 'Verb'), ('통', 'Noun'), ('을', 'Josa'), ('다', 'Adverb'), ('쓰다', 'Verb'), ('효과', 'Noun'), ('는', 'Josa'), ('좀', 'Noun'), ('더', 'Noun'), ('써다', 'Verb'), ('보다', 'Verb'), ('얼', 'Noun'), ('듯', 'Noun'), ('하다', 'Verb')]","['벌써', '통', '효과', '좀', '더', '얼', '듯']","['하다', '쓰다', '써다', '보다', '하다']","['벌써', '하다', '통', '쓰다', '효과', '좀', '더', '써다', '보다', '얼', '듯', '하다']",벌써 한 통을 다 쓰고 효과는 좀 더 써 봐야 얼 듯하네요,벌써 하다 통 다 쓰다 효과 좀 더 써다 보다 얼 듯 하다
1780,꽃피우는시간,2022-12-22,4,식물영양제,부정,0.5466236144304275,naver,"[('꽃', 'Noun'), ('이', 'Josa'), ('금방', 'Noun'), ('시들다', 'Verb'), ('구매', 'Noun'), ('하다', 'Verb')]","['꽃', '금방', '구매']","['시들다', '하다']","['꽃', '금방', '시들다', '구매', '하다']",꽃이 금방 시들어서 구매했습니다,꽃 금방 시들다 구매 하다
1781,꽃피우는시간,2022-12-22,4,식물영양제,부정,0.5478778511285782,naver,"[('냄새', 'Noun'), ('가', 'Josa'), ('나다', 'Verb'), ('하다', 'Verb'), ('심하다', 'Adjective'), ('않다', 'Verb')]",['냄새'],"['나다', '하다', '심하다', '않다']","['냄새', '나다', '하다', '심하다', '않다']",냄새가 나긴 하는데 심하진 않네요,냄새 나다 하다 심하다 않다
