index,name,time,rating,item,sentiment,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence
1536,꽃피우는시간,2023-01-24,3,식물영양제,부정,naver,"[('사용', 'Noun'), ('하고', 'Josa'), ('효', 'Noun'), ('과', 'Josa'), ('을', 'Josa'), ('보다', 'Verb'), ('하다', 'Verb'), ('결국', 'Adverb'), ('에', 'Josa'), ('화초', 'Noun'), ('가', 'Josa'), ('죽다', 'Verb'), ('제', 'Noun'), ('실수', 'Noun'), ('이다', 'Verb'), ('요', 'Noun')]","['사용', '효과', '결국', '화초', '실수', '일']","['보다', '하다', '죽다', '이다']","['사용', '효과', '결국', '화초', '실수', '일', '보다', '하다', '죽다', '이다']",사용하고 효과을 본듯 했는데 결국에 화초가 죽었어요 제 실수 일까요,사용하고 효과을 본듯 했는데 결국에 화초가 죽었어요 제 실수 일까요
1539,꽃피우는시간,2023-01-22,2,식물영양제,부정,naver,"[('두', 'Determiner'), ('병', 'Noun'), ('다', 'Adverb'), ('써다', 'Verb'), ('광고', 'Noun'), ('와', 'Josa'), ('같다', 'Adjective'), ('효과', 'Noun'), ('는', 'Josa'), ('그닥', 'Noun'), ('없다', 'Adjective'), ('같다', 'Adjective'), ('느낌', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('느낌', 'Noun'), ('hellip', 'Alpha')]","['병', '광고', '효과', '느낌', '느낌']","['써다', '같다', '없다', '같다']","['병', '광고', '효과', '느낌', '느낌', '써다', '같다', '없다', '같다']",두병 다 썼는데 광고와 같은 효과는 그닥 없는거 같은 느낌적인 느낌 hellip,두병 다 썼는데 광고와 같은 효과는 그닥 없는거 같은 느낌적인 느낌 hellip
1561,꽃피우는시간,2023-01-18,4,식물영양제,부정,naver,"[('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective'), ('상품', 'Noun'), ('도', 'Josa'), ('좋다', 'Adjective')]","['배송', '상품']","['빠르다', '좋다']","['배송', '상품', '빠르다', '좋다']",배송도 빠르고 상품도 좋습니다,배송도 빠르고 상품도 좋습니다
1563,꽃피우는시간,2023-01-18,4,식물영양제,부정,naver,"[('아직', 'Adverb'), ('자다', 'Verb'), ('모르다', 'Verb')]",[],"['자다', '모르다']","['자다', '모르다']",아직 잘 모르겠어요,아직 잘 모르겠어요
1564,꽃피우는시간,2023-01-18,4,식물영양제,부정,naver,"[('몇번', 'Noun'), ('안', 'VerbPrefix'), ('써다', 'Verb'), ('그렇다', 'Adjective'), ('같다', 'Adjective'), ('꾸준하다', 'Adjective'), ('사용', 'Noun'), ('해보다', 'Verb')]",['사용'],"['써다', '그렇다', '같다', '꾸준하다', '해보다']","['사용', '써다', '그렇다', '같다', '꾸준하다', '해보다']",몇번 안써서그런것 같긴한데 꾸준히 사용해보려구요,몇번 안써서그런것 같긴한데 꾸준히 사용해보려구요
1565,꽃피우는시간,2023-01-18,4,식물영양제,부정,naver,"[('일단', 'Noun'), ('자극', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('냄새', 'Noun'), ('는', 'Josa'), ('안', 'VerbPrefix'), ('나다', 'Verb')]","['자극', '냄새']",['나다'],"['자극', '냄새', '나다']",일단 자극적인 냄새는 안납니다,일단 자극적인 냄새는 안납니다
1566,꽃피우는시간,2023-01-18,4,식물영양제,부정,naver,"[('냄새', 'Noun'), ('가', 'Josa'), ('아주', 'Noun'), ('없다', 'Adjective'), ('않다', 'Verb')]",['냄새'],"['없다', '않다']","['냄새', '없다', '않다']",냄새가 아주 없진 않아요,냄새가 아주 없진 않아요
1568,꽃피우는시간,2023-01-17,4,식물영양제,부정,naver,"[('향', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('호불호', 'Noun'), ('갈리다', 'Verb'), ('같다', 'Adjective')]",['향'],"['갈리다', '같다']","['향', '갈리다', '같다']",향이 좀 호불호 갈릴거 같아요,향이 좀 호불호 갈릴거 같아요
1569,꽃피우는시간,2023-01-17,4,식물영양제,부정,naver,"[('좀더', 'Noun'), ('작다', 'Adjective'), ('사이즈', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('좋다', 'Adjective')]",['사이즈'],"['작다', '있다', '좋다']","['사이즈', '작다', '있다', '좋다']",좀더 작은 사이즈가 있으면 좋겠어요,좀더 작은 사이즈가 있으면 좋겠어요
1583,꽃피우는시간,2023-01-12,3,식물영양제,부정,naver,"[('상품', 'Noun'), ('평이', 'Noun'), ('좋다', 'Adjective'), ('구입', 'Noun'), ('하다', 'Verb'), ('몇번', 'Noun'), ('뿌리다', 'Verb'), ('보다', 'Verb'), ('아직', 'Adverb'), ('은', 'Noun'), ('효', 'Noun'), ('과', 'Josa'), ('을', 'Josa'), ('자다', 'Verb'), ('모르다', 'Verb')]","['상품평', '구입', '효과']","['좋다', '하다', '뿌리다', '보다', '자다', '모르다']","['상품평', '구입', '효과', '좋다', '하다', '뿌리다', '보다', '자다', '모르다']",상품평이 좋아서 구입했는데 몇번 뿌려 봤지만 아직은 효과을 잘 모르겠어요~,상품평이 좋아서 구입했는데 몇번 뿌려 봤지만 아직은 효과을 잘 모르겠어요 
1595,꽃피우는시간,2023-01-08,4,식물영양제,부정,naver,"[('2', 'Number'), ('3일', 'Number'), ('에', 'Foreign'), ('한번', 'Noun'), ('씩', 'Suffix'), ('뿌리다', 'Verb'), ('신', 'Modifier'), ('옆', 'Noun'), ('말리다', 'Verb'), ('조금', 'Noun'), ('도움', 'Noun'), ('이', 'Josa'), ('되다', 'Verb'), ('해', 'Noun'), ('요', 'Josa')]","['신', '도움']","['뿌리다', '말리다', '되다']","['신', '도움', '뿌리다', '말리다', '되다']",2 3일에 한번씩 뿌려주는데 신옆말려있는거는 조금 도움이 되는듯해요,2 3일에 한번씩 뿌려주는데 신옆말려있는거는 조금 도움이 되는듯해요
1596,꽃피우는시간,2023-01-08,4,식물영양제,부정,naver,"[('꽃', 'Noun'), ('피다', 'Verb'), ('식물', 'Noun'), ('은', 'Josa'), ('효과', 'Noun'), ('기대', 'Noun'), ('해보다', 'Verb')]","['꽃피', '식물', '효과', '기대']","['피다', '해보다']","['꽃피', '식물', '효과', '기대', '피다', '해보다']",꽃피는 식물은 효과 기대해볼께요,꽃피는 식물은 효과 기대해볼께요
1597,꽃피우는시간,2023-01-08,4,식물영양제,부정,naver,"[('아직', 'Adverb'), ('은', 'Noun'), ('모르다', 'Verb'), ('꾸준하다', 'Adjective'), ('써다', 'Verb'), ('보다', 'Verb')]",[],"['모르다', '꾸준하다', '써다', '보다']","['모르다', '꾸준하다', '써다', '보다']",아직은 모르겠지만 꾸준히 써볼께요,아직은 모르겠지만 꾸준히 써볼께요
1598,꽃피우는시간,2023-01-08,4,식물영양제,부정,naver,"[('냄새', 'Noun'), ('가', 'Josa'), ('ㅎㅎ', 'KoreanParticle'), ('찜질방', 'Noun'), ('냄새', 'Noun'), ('같이', 'Josa'), ('요', 'Modifier'), ('상해', 'Noun'), ('요', 'Josa'), ('뿌리', 'Noun'), ('고', 'Josa'), ('언', 'Modifier'), ('늘', 'Noun'), ('환기', 'Noun'), ('하다', 'Verb')]","['냄새', '', '', '찜질방', '냄새', '요', '오늘', '환기']",['하다'],"['냄새', '', '', '찜질방', '냄새', '요', '오늘', '환기', '하다']",냄새가 ㅎㅎ 찜질방냄새같이 요상해요뿌리고 언늘 환기하고있어요,냄새가 ㅎㅎ 찜질방냄새같이 요상해요뿌리고 언늘 환기하고있어요
1621,꽃피우는시간,2023-01-06,4,식물영양제,부정,naver,"[('아직', 'Adverb'), ('3', 'Number'), ('주', 'Noun'), ('라서', 'Josa'), ('확실하다', 'Adjective'), ('효과', 'Noun'), ('는', 'Josa'), ('없다', 'Adjective'), ('기대하다', 'Adjective'), ('있다', 'Adjective')]","['주', '효과', '기대']","['확실하다', '없다', '기대하다', '있다']","['주', '효과', '기대', '확실하다', '없다', '기대하다', '있다']",아직3주라서 확실한 효과는 없지만 기대하고 있어요,아직3주라서 확실한 효과는 없지만 기대하고 있어요
1639,꽃피우는시간,2023-01-03,4,식물영양제,부정,naver,"[('처음', 'Noun'), ('구입', 'Noun'), ('하다', 'Verb'), ('스프레이', 'Noun'), ('해봤다', 'Verb'), ('다음', 'Noun'), ('날', 'Noun'), ('보다', 'Verb'), ('초록', 'Noun'), ('잎', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('더', 'Noun'), ('선명하다', 'Adjective'), ('보이다', 'Verb'), ('같다', 'Adjective')]","['처음', '구입', '스프레이', '다음날', '초록잎', '선명', '보']","['하다', '해봤다', '보다', '선명하다', '보이다', '같다']","['처음', '구입', '스프레이', '다음날', '초록잎', '선명', '보', '하다', '해봤다', '보다', '선명하다', '보이다', '같다']","처음구입해서 스프레이 해봤는네,다음날 보니 초록잎들이 더 선명해보이는것 같습니다~",처음구입해서 스프레이 해봤는네 다음날 보니 초록잎들이 더 선명해보이는것 같습니다 
1640,꽃피우는시간,2023-01-03,4,식물영양제,부정,naver,"[('더', 'Noun'), ('꾸준하다', 'Adjective'), ('사용', 'Noun'), ('학', 'Noun'), ('보다', 'Verb'), ('효과', 'Noun'), ('를', 'Josa'), ('정확하다', 'Adjective'), ('확인', 'Noun'), ('하다', 'Verb'), ('같다', 'Adjective'), ('스프레이', 'Noun'), ('후', 'Noun'), ('은은하다', 'Adjective'), ('목초액', 'Noun'), ('향', 'Noun'), ('이', 'Josa'), ('나서다', 'Verb'), ('기분', 'Noun'), ('은', 'Josa'), ('좋다', 'Adjective')]","['사용학', '효과', '확인', '스프레이', '후', '목초', '액향', '기분']","['꾸준하다', '보다', '정확하다', '하다', '같다', '은은하다', '나서다', '좋다']","['사용학', '효과', '확인', '스프레이', '후', '목초', '액향', '기분', '꾸준하다', '보다', '정확하다', '하다', '같다', '은은하다', '나서다', '좋다']",더 꾸준히 사용학봐야 효과를 정확히 확인할수있을것같은데 스프레이 후 은은한 목초액향이 나서기분은 좋습니다~~,더 꾸준히 사용학봐야 효과를 정확히 확인할수있을것같은데 스프레이 후 은은한 목초액향이 나서기분은 좋습니다 
1641,꽃피우는시간,2023-01-02,4,식물영양제,부정,naver,"[('냄새', 'Noun'), ('는', 'Josa'), ('괜찮다', 'Adjective'), ('한번', 'Noun'), ('써다', 'Verb'), ('보다', 'Verb'), ('아직', 'Adverb'), ('효과', 'Noun'), ('는', 'Josa'), ('모르다', 'Verb'), ('주', 'Noun'), ('2회', 'Number'), ('정도', 'Foreign'), ('주다', 'Verb'), ('결과', 'Noun'), ('를', 'Josa'), ('기다리다', 'Verb'), ('보다', 'Verb')]","['냄새', '효과', '주', '정', '결과']","['괜찮다', '써다', '보다', '모르다', '주다', '기다리다', '보다']","['냄새', '효과', '주', '정', '결과', '괜찮다', '써다', '보다', '모르다', '주다', '기다리다', '보다']",냄새는 괜찮은데 한번써봐서 아직 효과는 모르겠네요 주 2회정도 주며 결과를 기다려보려구요,냄새는 괜찮은데 한번써봐서 아직 효과는 모르겠네요 주 2회정도 주며 결과를 기다려보려구요
1670,꽃피우는시간,2022-12-30,4,식물영양제,부정,naver,"[('아직', 'Adverb'), ('쓰기', 'Noun'), ('전', 'Noun'), ('인데', 'Josa'), ('기대', 'Noun'), ('되다', 'Verb'), ('제품', 'Noun'), ('이다', 'Adjective')]","['전', '기대', '제품']","['되다', '이다']","['전', '기대', '제품', '되다', '이다']",아직쓰기 전인데 기대되는 제품입니다,아직쓰기 전인데 기대되는 제품입니다
1677,꽃피우는시간,2022-12-29,4,식물영양제,부정,naver,"[('미량', 'Noun'), ('의', 'Josa'), ('npk', 'Alpha'), ('랑', 'Josa'), ('목초액', 'Noun'), ('이', 'Josa'), ('섞이다', 'Verb'), ('부담', 'Noun'), ('없이', 'Adverb'), ('사용', 'Noun'), ('하다', 'Verb'), ('좋다', 'Adjective'), ('같다', 'Adjective')]","['미량', '랑', '목초액', '부담', '사용']","['섞이다', '하다', '좋다', '같다']","['미량', '랑', '목초액', '부담', '사용', '섞이다', '하다', '좋다', '같다']",미량의 npk랑 목초액이 섞여있어 부담없이 사용하기 좋을거 같아요,미량의 npk랑 목초액이 섞여있어 부담없이 사용하기 좋을거 같아요
1678,꽃피우는시간,2022-12-29,4,식물영양제,부정,naver,"[('구석', 'Noun'), ('진', 'Noun'), ('자리', 'Noun'), ('햇빛', 'Noun'), ('부족하다', 'Adjective'), ('곳', 'Noun'), ('에', 'Josa'), ('사용', 'Noun'), ('해보다', 'Verb'), ('해', 'Noun'), ('요', 'Josa')]","['자리', '햇빛', '부족', '곳', '사용', '보려']","['부족하다', '해보다']","['자리', '햇빛', '부족', '곳', '사용', '보려', '부족하다', '해보다']",구석진 자리 햇빛 부족한 곳에 사용 해보려해요,구석진 자리 햇빛 부족한 곳에 사용 해보려해요
1679,꽃피우는시간,2022-12-28,4,식물영양제,부정,naver,"[('한', 'Determiner'), ('달후', 'Noun'), ('사용', 'Noun'), ('후기', 'Noun'), ('들', 'Suffix'), ('고', 'Josa'), ('오다', 'Verb')]","['달', '후', '사용', '후기']",['오다'],"['달', '후', '사용', '후기', '오다']",한달후 사용후기들고 오겠습니다,한달후 사용후기들고 오겠습니다
1680,꽃피우는시간,2022-12-28,4,식물영양제,부정,naver,"[('동향', 'Noun'), ('집', 'Noun'), ('베란다', 'Noun'), ('에서', 'Josa'), ('제라늄', 'Noun'), ('을', 'Josa'), ('키우다', 'Verb'), ('ㅡㅡ', 'KoreanParticle')]","['동향', '집베란', '제라늄', '']",['키우다'],"['동향', '집베란', '제라늄', '', '키우다']",동향집베란다에서 제라늄을키우고있어요ㅡㅡ,동향집베란다에서 제라늄을키우고있어요ㅡㅡ
1681,꽃피우는시간,2022-12-28,4,식물영양제,부정,naver,"[('부디', 'Noun'), ('효과', 'Noun'), ('있다', 'Adjective'), ('바', 'Noun'), ('래', 'Josa'), ('보다', 'Verb')]","['효과', '바']","['있다', '보다']","['효과', '바', '있다', '보다']",부디 효과있길 바래봅니다~,부디 효과있길 바래봅니다 
1682,꽃피우는시간,2022-12-28,4,식물영양제,부정,naver,"[('인친', 'Noun'), ('님', 'Suffix'), ('소개', 'Noun'), ('로', 'Josa'), ('알', 'Noun'), ('게', 'Josa'), ('되어다', 'Verb'), ('구매', 'Noun'), ('하다', 'Verb')]","['인친', '소개', '구매']","['되어다', '하다']","['인친', '소개', '구매', '되어다', '하다']",인친님소개로 알게되어 구매했어요~,인친님소개로 알게되어 구매했어요 
1683,꽃피우는시간,2022-12-28,4,식물영양제,부정,naver,"[('저희', 'Modifier'), ('집', 'Noun'), ('이', 'Josa'), ('동향', 'Noun'), ('이라', 'Josa'), ('겨울', 'Noun'), ('엔', 'Josa'), ('햇빛', 'Noun'), ('을', 'Josa'), ('거의', 'Noun'), ('못', 'Noun'), ('받다', 'Verb'), ('때', 'Noun'), ('도', 'Josa'), ('있다', 'Adjective'), ('식물', 'Noun'), ('등', 'Noun'), ('의', 'Josa'), ('지해', 'Noun'), ('제라늄', 'Noun'), ('들', 'Suffix'), ('을', 'Josa'), ('키우다', 'Verb')]","['집', '동향', '겨울', '햇빛', '때', '식물', '의지해', '제라늄']","['받다', '있다', '키우다']","['집', '동향', '겨울', '햇빛', '때', '식물', '의지해', '제라늄', '받다', '있다', '키우다']",저희집이 동향이라 겨울엔 햇빛을 거의못받을때도 있어서 식물등의지해 제라늄들을 키우고있거든요,저희집이 동향이라 겨울엔 햇빛을 거의못받을때도 있어서 식물등의지해 제라늄들을 키우고있거든요
1684,꽃피우는시간,2022-12-28,4,식물영양제,부정,naver,"[('효과', 'Noun'), ('있다', 'Adjective'), ('좋다', 'Adjective')]",['효과'],"['있다', '좋다']","['효과', '있다', '좋다']",효과있음좋겠네요,효과있음좋겠네요
1685,꽃피우는시간,2022-12-28,4,식물영양제,부정,naver,"[('오늘', 'Noun'), ('부터', 'Josa'), ('한', 'Determiner'), ('달후', 'Noun'), ('사용', 'Noun'), ('후기', 'Noun'), ('들', 'Suffix'), ('고', 'Josa'), ('오다', 'Verb')]","['오늘', '후', '사용', '후기']",['오다'],"['오늘', '후', '사용', '후기', '오다']",오늘부터 한달후 사용후기들고 오겠습니다,오늘부터 한달후 사용후기들고 오겠습니다
1699,꽃피우는시간,2022-12-27,4,식물영양제,부정,naver,"[('닥', 'Noun'), ('은', 'Josa'), ('베란다', 'Noun'), ('에', 'Josa'), ('있다', 'Adjective'), ('제라늄', 'Noun'), ('을', 'Josa'), ('확정', 'Noun'), ('형', 'Suffix'), ('거실', 'Noun'), ('로', 'Josa'), ('옮기다', 'Verb')]","['베란다', '제라늄', '확정', '거실']","['있다', '옮기다']","['베란다', '제라늄', '확정', '거실', '있다', '옮기다']",닥은 베란다에 있던 제라늄을 확정형 거실로 옮겼어요,닥은 베란다에 있던 제라늄을 확정형 거실로 옮겼어요
1700,꽃피우는시간,2022-12-27,4,식물영양제,부정,naver,"[('옮기다', 'Verb'), ('보다', 'Verb'), ('잎', 'Noun'), ('이', 'Josa'), ('탱글탱글', 'Adverb'), ('안', 'VerbPrefix'), ('하다', 'Verb'), ('같다', 'Adjective'), ('기도', 'Noun'), ('하고', 'Josa'), ('빛', 'Noun'), ('의', 'Josa'), ('성분', 'Noun'), ('도움', 'Noun'), ('을', 'Josa'), ('받다', 'Verb'), ('수', 'Noun'), ('있다', 'Adjective'), ('주문', 'Noun'), ('4', 'Number'), ('번', 'Noun'), ('한', 'Determiner'), ('병', 'Noun'), ('다', 'Adverb'), ('썻네', 'Noun'), ('요', 'Josa'), ('2', 'Number'), ('개다', 'Verb'), ('하다', 'Verb'), ('사용', 'Noun'), ('중', 'Noun'), ('인데', 'Josa'), ('처음', 'Noun'), ('사용', 'Noun'), ('시', 'Noun'), ('는', 'Josa'), ('냄새', 'Noun'), ('가', 'Josa'), ('넘다', 'Verb'), ('강하다', 'Adjective'), ('하다', 'Verb'), ('문', 'Noun'), ('열다', 'Verb'), ('환기', 'Noun'), ('도', 'Josa'), ('시키다', 'Verb')]","['잎', '빛', '성분', '도움', '주문', '병', '구매', '사용', '처음', '사용', '냄새', '강한', '문', '환기']","['옮기다', '보다', '하다', '같다', '받다', '있다', '개다', '하다', '넘다', '강하다', '하다', '열다', '시키다']","['잎', '빛', '성분', '도움', '주문', '병', '구매', '사용', '처음', '사용', '냄새', '강한', '문', '환기', '옮기다', '보다', '하다', '같다', '받다', '있다', '개다', '하다', '넘다', '강하다', '하다', '열다', '시키다']",옮기고 보니 잎이 탱글탱글 안하는거 같기도하고 빛의 성분 도움을 받을 수 있다하여 주문 4번 한병 다 썻네요 2개구매해서 사용 중인데 처음 사용시는 냄새가 넘 강한가 하고 문 열고 환기도 시켰어요,옮기고 보니 잎이 탱글탱글 안하는거 같기도하고 빛의 성분 도움을 받을 수 있다하여 주문 4번 한병 다 썻네요 2개구매해서 사용 중인데 처음 사용시는 냄새가 넘 강한가 하고 문 열고 환기도 시켰어요
1701,꽃피우는시간,2022-12-27,4,식물영양제,부정,naver,"[('두번째', 'Noun'), ('는', 'Josa'), ('괜', 'Noun'), ('차다', 'Verb'), ('일단', 'Noun'), ('친환경', 'Noun'), ('제품', 'Noun'), ('이라', 'Josa'), ('하니', 'Noun'), ('좀', 'Noun'), ('거', 'Noun'), ('사욘', 'Noun'), ('해', 'Noun'), ('보다', 'Verb')]","['괜', '구', '단', '친환경', '제품', '요']","['차다', '보다']","['괜', '구', '단', '친환경', '제품', '요', '차다', '보다']",두번째는 괜찬더라구요~일단 친환경 제품이라하니 좀 거 사욘 해 보려구요,두번째는 괜찬더라구요 일단 친환경 제품이라하니 좀 거 사욘 해 보려구요
1702,꽃피우는시간,2022-12-27,4,식물영양제,부정,naver,"[('희다', 'Adjective'), ('석', 'Modifier'), ('해', 'Noun'), ('서', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('제품', 'Noun'), ('이', 'Josa'), ('아니다', 'Adjective'), ('원', 'Modifier'), ('액', 'Noun'), ('이라', 'Josa'), ('좀', 'Noun'), ('헤픈감', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective')]","['희석', '사용', '제품', '원액', '감']","['희다', '하다', '아니다', '있다']","['희석', '사용', '제품', '원액', '감', '희다', '하다', '아니다', '있다']",희석해서 사용하는 제품이 아니고 원액이라 좀 헤픈감이 있어요,희석해서 사용하는 제품이 아니고 원액이라 좀 헤픈감이 있어요
1703,꽃피우는시간,2022-12-27,4,식물영양제,부정,naver,"[('벌써', 'Noun'), ('한', 'Determiner'), ('통', 'Noun'), ('을', 'Josa'), ('다', 'Adverb'), ('쓰다', 'Verb'), ('효과', 'Noun'), ('는', 'Josa'), ('좀', 'Noun'), ('더', 'Noun'), ('써다', 'Verb'), ('보다', 'Verb'), ('얼둣', 'Noun'), ('하다', 'Verb')]","['효과', '얼둣']","['쓰다', '써다', '보다', '하다']","['효과', '얼둣', '쓰다', '써다', '보다', '하다']",벌써 한통을 다 쓰고~효과는 좀 더 써 봐야 얼둣하네요~,벌써 한통을 다 쓰고 효과는 좀 더 써 봐야 얼둣하네요 
1713,꽃피우는시간,2022-12-22,4,식물영양제,부정,naver,"[('꽃', 'Noun'), ('이', 'Josa'), ('금방', 'Noun'), ('시들다', 'Verb'), ('구매', 'Noun'), ('하다', 'Verb')]","['꽃', '시', '구매']","['시들다', '하다']","['꽃', '시', '구매', '시들다', '하다']",꽃이 금방 시들어서 구매했습니다~~,꽃이 금방 시들어서 구매했습니다 
1714,꽃피우는시간,2022-12-22,4,식물영양제,부정,naver,"[('냄새', 'Noun'), ('가', 'Josa'), ('나다', 'Verb'), ('심하다', 'Adjective'), ('않다', 'Verb')]","['냄새', '나']","['나다', '심하다', '않다']","['냄새', '나', '나다', '심하다', '않다']",냄새가 나긴하는데 심하진 않네요~~,냄새가 나긴하는데 심하진 않네요 
1717,꽃피우는시간,2022-12-20,4,식물영양제,부정,naver,"[('겨울', 'Noun'), ('이라', 'Josa'), ('실내', 'Noun'), ('에', 'Josa'), ('들이다', 'Verb'), ('화초', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('걱정', 'Noun'), ('되어다', 'Verb'), ('검색', 'Noun'), ('하다', 'Verb'), ('후기', 'Noun'), ('가', 'Josa'), ('좋다', 'Adjective'), ('주문', 'Noun'), ('해봤다', 'Verb')]","['겨울', '실내', '화초', '걱정', '검색', '후기', '주문']","['들이다', '되어다', '하다', '좋다', '해봤다']","['겨울', '실내', '화초', '걱정', '검색', '후기', '주문', '들이다', '되어다', '하다', '좋다', '해봤다']",겨울이라 실내에 들인 화초들이 걱정되어 검색하다가 후기가 좋아 주문해봤어요,겨울이라 실내에 들인 화초들이 걱정되어 검색하다가 후기가 좋아 주문해봤어요
1718,꽃피우는시간,2022-12-20,4,식물영양제,부정,naver,"[('효과', 'Noun'), ('가', 'Josa'), ('좋다', 'Adjective'), ('좋다', 'Adjective')]",['효과'],"['좋다', '좋다']","['효과', '좋다', '좋다']",효과가 좋았으면 좋겠어요,효과가 좋았으면 좋겠어요
1719,꽃피우는시간,2022-12-20,4,식물영양제,부정,naver,"[('포장', 'Noun'), ('박스', 'Noun'), ('를', 'Josa'), ('던지다', 'Verb'), ('건지다', 'Verb'), ('내용물', 'Noun'), ('이', 'Josa'), ('흐르다', 'Verb'), ('ㅠ', 'KoreanParticle')]","['포장', '박스', '진', '내용물', '']","['던지다', '건지다', '흐르다']","['포장', '박스', '진', '내용물', '', '던지다', '건지다', '흐르다']",포장박스를 던진건지 내용물이 흘렀어요 ㅠ,포장박스를 던진건지 내용물이 흘렀어요 ㅠ
1723,꽃피우는시간,2022-12-20,4,식물영양제,부정,naver,"[('스프레이', 'Noun'), ('가', 'Josa'), ('스프레이', 'Noun'), ('하다', 'Verb'), ('물이', 'Noun'), ('조금씩', 'Adverb'), ('새', 'Modifier'), ('요하', 'Noun'), ('지만', 'Josa'), ('그냥', 'Noun'), ('쓸다', 'Verb'), ('그래서', 'Adverb'), ('4', 'Number'), ('점', 'Noun'), ('이에요', 'Josa')]","['스프레이', '스프레이', '물', '조금', '새요']","['하다', '쓸다']","['스프레이', '스프레이', '물', '조금', '새요', '하다', '쓸다']",스프레이가 스프레이하면 물이 조금씩 새요하지만 그냥 쓸게요 그래서 4점이에요,스프레이가 스프레이하면 물이 조금씩 새요하지만 그냥 쓸게요 그래서 4점이에요
1725,꽃피우는시간,2022-12-19,4,식물영양제,부정,naver,"[('겨울', 'Noun'), ('이라', 'Josa'), ('해', 'Noun'), ('가', 'Josa'), ('많이', 'Adverb'), ('짧아지다', 'Verb'), ('주문', 'Noun'), ('하다', 'Verb')]","['겨울', '해', '주문']","['짧아지다', '하다']","['겨울', '해', '주문', '짧아지다', '하다']",겨울이라 해가 많이 짧아져서 주문했습니다,겨울이라 해가 많이 짧아져서 주문했습니다
1726,꽃피우는시간,2022-12-19,4,식물영양제,부정,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('기간', 'Noun'), ('이', 'Josa'), ('길다', 'Adjective'), ('않다', 'Verb'), ('사용', 'Noun'), ('후', 'Noun'), ('얼음', 'Noun'), ('이던', 'Josa'), ('식물', 'Noun'), ('도', 'Josa'), ('새', 'Modifier'), ('잎', 'Noun'), ('이', 'Josa'), ('나오다', 'Verb'), ('있다', 'Adjective')]","['사용', '기간', '사용', '후', '얼음', '식물', '새잎']","['길다', '않다', '나오다', '있다']","['사용', '기간', '사용', '후', '얼음', '식물', '새잎', '길다', '않다', '나오다', '있다']",아직 사용 기간이 길진 않지만 사용 후 얼음이던 식물도 새잎이 나오고 있습니다~,아직 사용 기간이 길진 않지만 사용 후 얼음이던 식물도 새잎이 나오고 있습니다 
1727,꽃피우는시간,2022-12-19,4,식물영양제,부정,naver,"[('확실하다', 'Adjective'), ('효과', 'Noun'), ('는', 'Josa'), ('있다', 'Adjective'), ('듯', 'Noun'), ('하다', 'Verb')]",['효과'],"['확실하다', '있다', '하다']","['효과', '확실하다', '있다', '하다']",확실히 효과는 있는 듯 합니다,확실히 효과는 있는 듯 합니다
1728,꽃피우는시간,2022-12-19,4,식물영양제,부정,naver,"[('냄새', 'Noun'), ('는', 'Josa'), ('그리다', 'Verb'), ('심하다', 'Adjective'), ('않다', 'Verb'), ('분무기', 'Noun'), ('는', 'Josa'), ('추후', 'Noun'), ('바꾸다', 'Verb'), ('겠다', 'Verb')]","['냄새', '분무기', '추후']","['그리다', '심하다', '않다', '바꾸다', '겠다']","['냄새', '분무기', '추후', '그리다', '심하다', '않다', '바꾸다', '겠다']",냄새는 그리 심하지 않으나 분무기는 추후 바꿔야 겠습니다,냄새는 그리 심하지 않으나 분무기는 추후 바꿔야 겠습니다
1729,꽃피우는시간,2022-12-19,4,식물영양제,부정,naver,"[('사용', 'Noun'), ('하다', 'Verb'), ('항상', 'Noun'), ('몇', 'Modifier'), ('방울', 'Noun'), ('흐르다', 'Verb')]","['사용', '방울']","['하다', '흐르다']","['사용', '방울', '하다', '흐르다']",사용하면 항상 몇방울 흐르네요,사용하면 항상 몇방울 흐르네요
1730,꽃피우는시간,2022-12-19,4,식물영양제,부정,naver,"[('hellip', 'Alpha'), ('그것', 'Noun'), ('빼다', 'Verb'), ('만족하다', 'Adjective')]",['만족'],"['빼다', '만족하다']","['만족', '빼다', '만족하다']",hellip 그것빼곤 만족합니다,hellip 그것빼곤 만족합니다
1731,꽃피우는시간,2022-12-19,3,식물영양제,부정,naver,"[('세네', 'Modifier'), ('번', 'Noun'), ('뿌리다', 'Verb'), ('아직', 'Adverb'), ('특별하다', 'Adjective'), ('좋아지다', 'Verb'), ('모르다', 'Verb')]",[],"['뿌리다', '특별하다', '좋아지다', '모르다']","['뿌리다', '특별하다', '좋아지다', '모르다']",세네번 뿌렸는데 아직 특별히 좋아진건 모르겠어요,세네번 뿌렸는데 아직 특별히 좋아진건 모르겠어요
